Quarter,State,ASGS Code,ASGS Name,In a business or company,Number of people entering a new personal insolvency
2011Q3,New South Wales,1GSYD,Greater Sydney,No,1260
2011Q3,New South Wales,1RNSW,Rest of NSW,Yes,325
2011Q3,New South Wales,1RNSW,Rest of NSW,No,733
2011Q3,Victoria,20101,Ballarat,Yes,9
2011Q3,Victoria,20101,Ballarat,No,36
2011Q3,Victoria,20201,Bendigo,Yes,3
2011Q3,Victoria,20201,Bendigo,No,24
2011Q3,Victoria,20202,Heathcote - Castlemaine - Kyneton,Yes,3
2011Q3,Victoria,20202,Heathcote - Castlemaine - Kyneton,No,8
2011Q3,Victoria,20302,Geelong,Yes,16
2011Q3,Victoria,20302,Geelong,No,46
2011Q3,Victoria,20303,Surf Coast - Bellarine Peninsula,Yes,4
2011Q3,Victoria,20303,Surf Coast - Bellarine Peninsula,No,9
2011Q3,Victoria,20401,Upper Goulburn Valley,Yes,6
2011Q3,Victoria,20401,Upper Goulburn Valley,No,13
2011Q3,Victoria,20402,Wangaratta - Benalla,Yes,5
2011Q3,Victoria,20402,Wangaratta - Benalla,No,10
2011Q3,Victoria,20403,Wodonga - Alpine,Yes,5
2011Q3,Victoria,20403,Wodonga - Alpine,No,30
2011Q3,Victoria,20501,Baw Baw,Yes,5
2011Q3,Victoria,20501,Baw Baw,No,14
2011Q3,Victoria,20502,Gippsland - East,Yes,4
2011Q3,Victoria,20502,Gippsland - East,No,4
2011Q3,Victoria,20503,Gippsland - South West,Yes,4
2011Q3,Victoria,20503,Gippsland - South West,No,4
2011Q3,Victoria,20504,Latrobe Valley,Yes,5
2011Q3,Victoria,20504,Latrobe Valley,No,21
2011Q3,Victoria,20505,Wellington,Yes,11
2011Q3,Victoria,20505,Wellington,No,7
2011Q3,Victoria,20601,Brunswick - Coburg,Yes,6
2011Q3,Victoria,20601,Brunswick - Coburg,No,13
2011Q3,Victoria,20602,Darebin - South,Yes,6
2011Q3,Victoria,20602,Darebin - South,No,10
2011Q3,Victoria,20603,Essendon,Yes,5
2011Q3,Victoria,20603,Essendon,No,9
2011Q3,Victoria,20604,Melbourne City,Yes,4
2011Q3,Victoria,20604,Melbourne City,No,16
2011Q3,Victoria,20605,Port Phillip,Yes,11
2011Q3,Victoria,20605,Port Phillip,No,16
2011Q3,Victoria,20606,Stonnington - West,Yes,4
2011Q3,Victoria,20606,Stonnington - West,No,9
2011Q3,Victoria,20607,Yarra,Yes,7
2011Q3,Victoria,20607,Yarra,No,10
2011Q3,Victoria,20701,Boroondara,Yes,10
2011Q3,Victoria,20701,Boroondara,No,12
2011Q3,Victoria,20702,Manningham - West,Yes,7
2011Q3,Victoria,20702,Manningham - West,No,6
2011Q3,Victoria,20703,Whitehorse - West,Yes,4
2011Q3,Victoria,20703,Whitehorse - West,No,16
2011Q3,Victoria,20801,Bayside,Yes,12
2011Q3,Victoria,20801,Bayside,No,12
2011Q3,Victoria,20802,Glen Eira,Yes,12
2011Q3,Victoria,20802,Glen Eira,No,18
2011Q3,Victoria,20803,Kingston,Yes,18
2011Q3,Victoria,20803,Kingston,No,21
2011Q3,Victoria,20901,Banyule,Yes,8
2011Q3,Victoria,20901,Banyule,No,18
2011Q3,Victoria,20902,Darebin - North,Yes,6
2011Q3,Victoria,20902,Darebin - North,No,20
2011Q3,Victoria,20904,Whittlesea - Wallan,Yes,18
2011Q3,Victoria,20904,Whittlesea - Wallan,No,50
2011Q3,Victoria,21001,Keilor,Yes,10
2011Q3,Victoria,21001,Keilor,No,6
2011Q3,Victoria,21002,Macedon Ranges,Yes,0
2011Q3,Victoria,21002,Macedon Ranges,No,4
2011Q3,Victoria,21003,Moreland - North,Yes,6
2011Q3,Victoria,21003,Moreland - North,No,20
2011Q3,Victoria,21004,Sunbury,Yes,3
2011Q3,Victoria,21004,Sunbury,No,10
2011Q3,Victoria,21005,Tullamarine - Broadmeadows,Yes,12
2011Q3,Victoria,21005,Tullamarine - Broadmeadows,No,27
2011Q3,Victoria,21101,Knox,Yes,11
2011Q3,Victoria,21101,Knox,No,15
2011Q3,Victoria,21103,Maroondah,Yes,11
2011Q3,Victoria,21103,Maroondah,No,17
2011Q3,Victoria,21105,Yarra Ranges,Yes,11
2011Q3,Victoria,21105,Yarra Ranges,No,25
2011Q3,Victoria,21201,Cardinia,Yes,8
2011Q3,Victoria,21201,Cardinia,No,32
2011Q3,Victoria,21202,Casey - North,Yes,14
2011Q3,Victoria,21202,Casey - North,No,27
2011Q3,Victoria,21203,Casey - South,Yes,16
2011Q3,Victoria,21203,Casey - South,No,36
2011Q3,Victoria,21204,Dandenong,Yes,16
2011Q3,Victoria,21204,Dandenong,No,36
2011Q3,Victoria,21205,Monash,Yes,14
2011Q3,Victoria,21205,Monash,No,25
2011Q3,Victoria,21301,Brimbank,Yes,10
2011Q3,Victoria,21301,Brimbank,No,36
2011Q3,Victoria,21302,Hobsons Bay,Yes,4
2011Q3,Victoria,21302,Hobsons Bay,No,12
2011Q3,Victoria,21303,Maribyrnong,Yes,8
2011Q3,Victoria,21303,Maribyrnong,No,10
2011Q3,Victoria,21304,Melton - Bacchus Marsh,Yes,10
2011Q3,Victoria,21304,Melton - Bacchus Marsh,No,22
2011Q3,Victoria,21305,Wyndham,Yes,13
2011Q3,Victoria,21305,Wyndham,No,56
2011Q3,Victoria,21401,Frankston,Yes,18
2011Q3,Victoria,21401,Frankston,No,43
2011Q3,Victoria,21402,Mornington Peninsula,Yes,30
2011Q3,Victoria,21402,Mornington Peninsula,No,29
2011Q3,Victoria,21501,Grampians,Yes,4
2011Q3,Victoria,21501,Grampians,No,7
2011Q3,Victoria,21502,Mildura,Yes,11
2011Q3,Victoria,21502,Mildura,No,20
2011Q3,Victoria,21503,Murray River - Swan Hill,Yes,5
2011Q3,Victoria,21503,Murray River - Swan Hill,No,11
2011Q3,Victoria,21601,Campaspe,Yes,3
2011Q3,Victoria,21601,Campaspe,No,8
2011Q3,Victoria,21603,Shepparton,Yes,11
2011Q3,Victoria,21603,Shepparton,No,20
2011Q3,Victoria,21701,Glenelg - Southern Grampians,Yes,6
2011Q3,Victoria,21701,Glenelg - Southern Grampians,No,4
2011Q3,Victoria,21703,Colac - Corangamite,Yes,4
2011Q3,Victoria,21703,Colac - Corangamite,No,10
2011Q3,Victoria,21704,Warrnambool,Yes,7
2011Q3,Victoria,21704,Warrnambool,No,11
2011Q3,Victoria,Vic - not in ASGS,Vic - not in ASGS,Yes,0
2011Q3,Victoria,Vic - not in ASGS,Vic - not in ASGS,No,0
2011Q3,Victoria,2GMEL,Greater Melbourne,Yes,370
2011Q3,Victoria,2GMEL,Greater Melbourne,No,764
2011Q3,Victoria,2RVIC,Rest of Vic.,Yes,140
2011Q3,Victoria,2RVIC,Rest of Vic.,No,350
2011Q3,Queensland,30101,Capalaba,Yes,18
2011Q3,Queensland,30101,Capalaba,No,27
2011Q3,Queensland,30102,Cleveland - Stradbroke,Yes,13
2011Q3,Queensland,30102,Cleveland - Stradbroke,No,27
2011Q3,Queensland,30103,Wynnum - Manly,Yes,12
2011Q3,Queensland,30103,Wynnum - Manly,No,22
2011Q3,Queensland,30201,Bald Hills - Everton Park,Yes,5
2011Q3,Queensland,30201,Bald Hills - Everton Park,No,4
2011Q3,Queensland,30202,Chermside,Yes,8
2011Q3,Queensland,30202,Chermside,No,13
2011Q3,Queensland,30203,Nundah,Yes,4
2011Q3,Queensland,30203,Nundah,No,14
2011Q3,Queensland,30204,Sandgate,Yes,3
2011Q3,Queensland,30204,Sandgate,No,18
2011Q3,Queensland,30301,Carindale,Yes,4
2011Q3,Queensland,30301,Carindale,No,7
2011Q3,Queensland,30302,Holland Park - Yeronga,Yes,10
2011Q3,Queensland,30302,Holland Park - Yeronga,No,12
2011Q3,Queensland,30303,Mt Gravatt,Yes,4
2011Q3,Queensland,30303,Mt Gravatt,No,12
2011Q3,Queensland,30304,Nathan,Yes,6
2011Q3,Queensland,30304,Nathan,No,4
2011Q3,Queensland,30305,Rocklea - Acacia Ridge,Yes,8
2011Q3,Queensland,30305,Rocklea - Acacia Ridge,No,14
2011Q3,Queensland,30306,Sunnybank,Yes,3
2011Q3,Queensland,30306,Sunnybank,No,7
2011Q3,Queensland,30401,Centenary,Yes,5
2011Q3,Queensland,30401,Centenary,No,5
2011Q3,Queensland,30402,Kenmore - Brookfield - Moggill,Yes,9
2011Q3,Queensland,30402,Kenmore - Brookfield - Moggill,No,3
2011Q3,Queensland,30403,Sherwood - Indooroopilly,Yes,3
2011Q3,Queensland,30403,Sherwood - Indooroopilly,No,4
2011Q3,Queensland,30501,Brisbane Inner,Yes,7
2011Q3,Queensland,30501,Brisbane Inner,No,13
2011Q3,Queensland,30503,Brisbane Inner - North,Yes,9
2011Q3,Queensland,30503,Brisbane Inner - North,No,18
2011Q3,Queensland,30601,Cairns - North,Yes,13
2011Q3,Queensland,30601,Cairns - North,No,17
2011Q3,Queensland,30602,Cairns - South,Yes,11
2011Q3,Queensland,30602,Cairns - South,No,36
2011Q3,Queensland,30605,Tablelands (East) - Kuranda,Yes,8
2011Q3,Queensland,30605,Tablelands (East) - Kuranda,No,9
2011Q3,Queensland,30701,Darling Downs (West) - Maranoa,Yes,5
2011Q3,Queensland,30701,Darling Downs (West) - Maranoa,No,10
2011Q3,Queensland,30702,Darling Downs - East,Yes,4
2011Q3,Queensland,30702,Darling Downs - East,No,12
2011Q3,Queensland,30703,Granite Belt,Yes,4
2011Q3,Queensland,30703,Granite Belt,No,13
2011Q3,Queensland,30801,Central Highlands (Qld),Yes,3
2011Q3,Queensland,30801,Central Highlands (Qld),No,8
2011Q3,Queensland,30803,Rockhampton,Yes,11
2011Q3,Queensland,30803,Rockhampton,No,41
2011Q3,Queensland,30805,Gladstone,Yes,4
2011Q3,Queensland,30805,Gladstone,No,15
2011Q3,Queensland,30901,Broadbeach - Burleigh,Yes,16
2011Q3,Queensland,30901,Broadbeach - Burleigh,No,24
2011Q3,Queensland,30902,Coolangatta,Yes,7
2011Q3,Queensland,30902,Coolangatta,No,22
2011Q3,Queensland,30903,Gold Coast - North,Yes,20
2011Q3,Queensland,30903,Gold Coast - North,No,39
2011Q3,Queensland,30904,Gold Coast Hinterland,Yes,6
2011Q3,Queensland,30904,Gold Coast Hinterland,No,9
2011Q3,Queensland,30905,Mudgeeraba - Tallebudgera,Yes,10
2011Q3,Queensland,30905,Mudgeeraba - Tallebudgera,No,17
2011Q3,Queensland,30906,Nerang,Yes,29
2011Q3,Queensland,30906,Nerang,No,36
2011Q3,Queensland,30907,Ormeau - Oxenford,Yes,50
2011Q3,Queensland,30907,Ormeau - Oxenford,No,59
2011Q3,Queensland,30908,Robina,Yes,17
2011Q3,Queensland,30908,Robina,No,23
2011Q3,Queensland,30909,Southport,Yes,12
2011Q3,Queensland,30909,Southport,No,25
2011Q3,Queensland,30910,Surfers Paradise,Yes,27
2011Q3,Queensland,30910,Surfers Paradise,No,18
2011Q3,Queensland,31001,Forest Lake - Oxley,Yes,10
2011Q3,Queensland,31001,Forest Lake - Oxley,No,27
2011Q3,Queensland,31002,Ipswich Hinterland,Yes,6
2011Q3,Queensland,31002,Ipswich Hinterland,No,27
2011Q3,Queensland,31003,Ipswich Inner,Yes,9
2011Q3,Queensland,31003,Ipswich Inner,No,37
2011Q3,Queensland,31004,Springfield - Redbank,Yes,14
2011Q3,Queensland,31004,Springfield - Redbank,No,52
2011Q3,Queensland,31101,Beaudesert,Yes,0
2011Q3,Queensland,31101,Beaudesert,No,4
2011Q3,Queensland,31102,Beenleigh,Yes,9
2011Q3,Queensland,31102,Beenleigh,No,26
2011Q3,Queensland,31103,Browns Plains,Yes,10
2011Q3,Queensland,31103,Browns Plains,No,39
2011Q3,Queensland,31104,Jimboomba,Yes,9
2011Q3,Queensland,31104,Jimboomba,No,14
2011Q3,Queensland,31105,Loganlea - Carbrook,Yes,7
2011Q3,Queensland,31105,Loganlea - Carbrook,No,22
2011Q3,Queensland,31106,Springwood - Kingston,Yes,8
2011Q3,Queensland,31106,Springwood - Kingston,No,38
2011Q3,Queensland,31201,Bowen Basin - North,Yes,4
2011Q3,Queensland,31201,Bowen Basin - North,No,8
2011Q3,Queensland,31202,Mackay,Yes,12
2011Q3,Queensland,31202,Mackay,No,29
2011Q3,Queensland,31203,Whitsunday,Yes,7
2011Q3,Queensland,31203,Whitsunday,No,8
2011Q3,Queensland,31301,Bribie - Beachmere,Yes,8
2011Q3,Queensland,31301,Bribie - Beachmere,No,19
2011Q3,Queensland,31302,Caboolture,Yes,7
2011Q3,Queensland,31302,Caboolture,No,44
2011Q3,Queensland,31303,Caboolture Hinterland,Yes,4
2011Q3,Queensland,31303,Caboolture Hinterland,No,8
2011Q3,Queensland,31304,Narangba - Burpengary,Yes,11
2011Q3,Queensland,31304,Narangba - Burpengary,No,16
2011Q3,Queensland,31305,Redcliffe,Yes,11
2011Q3,Queensland,31305,Redcliffe,No,31
2011Q3,Queensland,31401,The Hills District,Yes,10
2011Q3,Queensland,31401,The Hills District,No,14
2011Q3,Queensland,31402,North Lakes,Yes,6
2011Q3,Queensland,31402,North Lakes,No,25
2011Q3,Queensland,31403,Strathpine,Yes,5
2011Q3,Queensland,31403,Strathpine,No,10
2011Q3,Queensland,31501,Far North,Yes,6
2011Q3,Queensland,31501,Far North,No,5
2011Q3,Queensland,31502,Outback - North,Yes,5
2011Q3,Queensland,31502,Outback - North,No,7
2011Q3,Queensland,31503,Outback - South,Yes,4
2011Q3,Queensland,31503,Outback - South,No,4
2011Q3,Queensland,31601,Buderim,Yes,13
2011Q3,Queensland,31601,Buderim,No,13
2011Q3,Queensland,31602,Caloundra,Yes,13
2011Q3,Queensland,31602,Caloundra,No,16
2011Q3,Queensland,31603,Maroochy,Yes,16
2011Q3,Queensland,31603,Maroochy,No,18
2011Q3,Queensland,31605,Noosa,Yes,11
2011Q3,Queensland,31605,Noosa,No,18
2011Q3,Queensland,31606,Sunshine Coast Hinterland,Yes,8
2011Q3,Queensland,31606,Sunshine Coast Hinterland,No,17
2011Q3,Queensland,31607,Nambour,Yes,3
2011Q3,Queensland,31607,Nambour,No,8
2011Q3,Queensland,31608,Noosa Hinterland,Yes,3
2011Q3,Queensland,31608,Noosa Hinterland,No,3
2011Q3,Queensland,31701,Toowoomba,Yes,8
2011Q3,Queensland,31701,Toowoomba,No,42
2011Q3,Queensland,31801,Charters Towers - Ayr - Ingham,Yes,3
2011Q3,Queensland,31801,Charters Towers - Ayr - Ingham,No,3
2011Q3,Queensland,31802,Townsville,Yes,24
2011Q3,Queensland,31802,Townsville,No,57
2011Q3,Queensland,31901,Bundaberg,Yes,14
2011Q3,Queensland,31901,Bundaberg,No,28
2011Q3,Queensland,31902,Burnett,Yes,7
2011Q3,Queensland,31902,Burnett,No,14
2011Q3,Queensland,31903,Gympie - Cooloola,Yes,3
2011Q3,Queensland,31903,Gympie - Cooloola,No,21
2011Q3,Queensland,31904,Hervey Bay,Yes,12
2011Q3,Queensland,31904,Hervey Bay,No,28
2011Q3,Queensland,31905,Maryborough,Yes,4
2011Q3,Queensland,31905,Maryborough,No,14
2011Q3,Queensland,Qld - not in ASGS,Qld - not in ASGS,Yes,1
2011Q3,Queensland,Qld - not in ASGS,Qld - not in ASGS,No,0
2011Q3,Queensland,3GBRI,Greater Brisbane,Yes,280
2011Q3,Queensland,3GBRI,Greater Brisbane,No,695
2011Q3,Queensland,3RQLD,Rest of Qld,Yes,440
2011Q3,Queensland,3RQLD,Rest of Qld,No,799
2011Q3,South Australia,40102,Adelaide Hills,Yes,7
2011Q3,South Australia,40102,Adelaide Hills,No,6
2011Q3,South Australia,40103,Burnside,Yes,4
2011Q3,South Australia,40103,Burnside,No,3
2011Q3,South Australia,40104,Campbelltown (SA),Yes,7
2011Q3,South Australia,40104,Campbelltown (SA),No,7
2011Q3,South Australia,40201,Gawler - Two Wells,Yes,5
2011Q3,South Australia,40201,Gawler - Two Wells,No,8
2011Q3,South Australia,40202,Playford,Yes,9
2011Q3,South Australia,40202,Playford,No,49
2011Q3,South Australia,40203,Port Adelaide - East,Yes,3
2011Q3,South Australia,40203,Port Adelaide - East,No,20
2011Q3,South Australia,40204,Salisbury,Yes,6
2011Q3,South Australia,40204,Salisbury,No,37
2011Q3,South Australia,40205,Tea Tree Gully,Yes,8
2011Q3,South Australia,40205,Tea Tree Gully,No,17
2011Q3,South Australia,40301,Holdfast Bay,Yes,4
2011Q3,South Australia,40301,Holdfast Bay,No,8
2011Q3,South Australia,40302,Marion,Yes,5
2011Q3,South Australia,40302,Marion,No,22
2011Q3,South Australia,40303,Mitcham,Yes,3
2011Q3,South Australia,40303,Mitcham,No,5
2011Q3,South Australia,40304,Onkaparinga,Yes,14
2011Q3,South Australia,40304,Onkaparinga,No,47
2011Q3,South Australia,40401,Charles Sturt,Yes,6
2011Q3,South Australia,40401,Charles Sturt,No,17
2011Q3,South Australia,40402,Port Adelaide - West,Yes,3
2011Q3,South Australia,40402,Port Adelaide - West,No,18
2011Q3,South Australia,40501,Barossa,Yes,3
2011Q3,South Australia,40501,Barossa,No,6
2011Q3,South Australia,40602,Outback - North and East,Yes,0
2011Q3,South Australia,40602,Outback - North and East,No,12
2011Q3,South Australia,40701,Fleurieu - Kangaroo Island,Yes,6
2011Q3,South Australia,40701,Fleurieu - Kangaroo Island,No,14
2011Q3,South Australia,40702,Limestone Coast,Yes,6
2011Q3,South Australia,40702,Limestone Coast,No,19
2011Q3,South Australia,40703,Murray and Mallee,Yes,5
2011Q3,South Australia,40703,Murray and Mallee,No,19
2011Q3,South Australia,SA - not in ASGS,SA - not in ASGS,Yes,0
2011Q3,South Australia,SA - not in ASGS,SA - not in ASGS,No,0
2011Q3,South Australia,4GADE,Greater Adelaide,Yes,92
2011Q3,South Australia,4GADE,Greater Adelaide,No,289
2011Q3,South Australia,4RSAU,Rest of SA,Yes,28
2011Q3,South Australia,4RSAU,Rest of SA,No,101
2011Q3,Western Australia,50101,Augusta - Margaret River - Busselton,Yes,9
2011Q3,Western Australia,50101,Augusta - Margaret River - Busselton,No,6
2011Q3,Western Australia,50102,Bunbury,Yes,10
2011Q3,Western Australia,50102,Bunbury,No,20
2011Q3,Western Australia,50201,Mandurah,Yes,16
2011Q3,Western Australia,50201,Mandurah,No,32
2011Q3,Western Australia,50301,Cottesloe - Claremont,Yes,12
2011Q3,Western Australia,50301,Cottesloe - Claremont,No,3
2011Q3,Western Australia,50302,Perth City,Yes,7
2011Q3,Western Australia,50302,Perth City,No,8
2011Q3,Western Australia,50401,Bayswater - Bassendean,Yes,7
2011Q3,Western Australia,50401,Bayswater - Bassendean,No,16
2011Q3,Western Australia,50402,Mundaring,Yes,7
2011Q3,Western Australia,50402,Mundaring,No,4
2011Q3,Western Australia,50403,Swan,Yes,8
2011Q3,Western Australia,50403,Swan,No,24
2011Q3,Western Australia,50501,Joondalup,Yes,18
2011Q3,Western Australia,50501,Joondalup,No,23
2011Q3,Western Australia,50502,Stirling,Yes,16
2011Q3,Western Australia,50502,Stirling,No,36
2011Q3,Western Australia,50503,Wanneroo,Yes,20
2011Q3,Western Australia,50503,Wanneroo,No,37
2011Q3,Western Australia,50601,Armadale,Yes,4
2011Q3,Western Australia,50601,Armadale,No,19
2011Q3,Western Australia,50602,Belmont - Victoria Park,Yes,8
2011Q3,Western Australia,50602,Belmont - Victoria Park,No,21
2011Q3,Western Australia,50603,Canning,Yes,4
2011Q3,Western Australia,50603,Canning,No,18
2011Q3,Western Australia,50604,Gosnells,Yes,9
2011Q3,Western Australia,50604,Gosnells,No,15
2011Q3,Western Australia,50605,Kalamunda,Yes,7
2011Q3,Western Australia,50605,Kalamunda,No,13
2011Q3,Western Australia,50607,South Perth,Yes,4
2011Q3,Western Australia,50607,South Perth,No,5
2011Q3,Western Australia,50701,Cockburn,Yes,10
2011Q3,Western Australia,50701,Cockburn,No,13
2011Q3,Western Australia,50703,Kwinana,Yes,4
2011Q3,Western Australia,50703,Kwinana,No,14
2011Q3,Western Australia,50704,Melville,Yes,7
2011Q3,Western Australia,50704,Melville,No,6
2011Q3,Western Australia,50705,Rockingham,Yes,20
2011Q3,Western Australia,50705,Rockingham,No,43
2011Q3,Western Australia,50901,Albany,Yes,4
2011Q3,Western Australia,50901,Albany,No,15
2011Q3,Western Australia,50902,Wheat Belt - North,Yes,5
2011Q3,Western Australia,50902,Wheat Belt - North,No,6
2011Q3,Western Australia,51001,Kimberley,Yes,3
2011Q3,Western Australia,51001,Kimberley,No,5
2011Q3,Western Australia,WA - not in ASGS,WA - not in ASGS,Yes,0
2011Q3,Western Australia,WA - not in ASGS,WA - not in ASGS,No,0
2011Q3,Western Australia,5GPER,Greater Perth,Yes,197
2011Q3,Western Australia,5GPER,Greater Perth,No,354
2011Q3,Western Australia,5RWAU,Rest of WA,Yes,41
2011Q3,Western Australia,5RWAU,Rest of WA,No,97
2011Q3,Tasmania,60102,Hobart - North East,Yes,11
2011Q3,Tasmania,60102,Hobart - North East,No,15
2011Q3,Tasmania,60103,Hobart - North West,Yes,7
2011Q3,Tasmania,60103,Hobart - North West,No,37
2011Q3,Tasmania,60104,Hobart - South and West,Yes,9
2011Q3,Tasmania,60104,Hobart - South and West,No,4
2011Q3,Tasmania,60201,Launceston,Yes,8
2011Q3,Tasmania,60201,Launceston,No,46
2011Q3,Tasmania,60202,Meander Valley - West Tamar,Yes,4
2011Q3,Tasmania,60202,Meander Valley - West Tamar,No,11
2011Q3,Tasmania,60203,North East,Yes,6
2011Q3,Tasmania,60203,North East,No,12
2011Q3,Tasmania,60401,Burnie - Ulverstone,Yes,4
2011Q3,Tasmania,60401,Burnie - Ulverstone,No,24
2011Q3,Tasmania,60402,Devonport,Yes,3
2011Q3,Tasmania,60402,Devonport,No,17
2011Q3,Tasmania,Tas - not in ASGS,Tas - not in ASGS,Yes,0
2011Q3,Tasmania,Tas - not in ASGS,Tas - not in ASGS,No,0
2011Q3,Tasmania,6GHOB,Greater Hobart,Yes,31
2011Q3,Tasmania,6GHOB,Greater Hobart,No,81
2011Q3,Tasmania,6RTAS,Rest of Tas.,Yes,30
2011Q3,Tasmania,6RTAS,Rest of Tas.,No,119
2011Q3,Northern Territory,70104,Palmerston,Yes,3
2011Q3,Northern Territory,70104,Palmerston,No,4
2011Q3,Northern Territory,70201,Alice Springs,Yes,0
2011Q3,Northern Territory,70201,Alice Springs,No,3
2011Q3,Northern Territory,70202,Barkly,Yes,0
2011Q3,Northern Territory,70202,Barkly,No,0
2011Q3,Northern Territory,70203,Daly - Tiwi - West Arnhem,Yes,0
2011Q3,Northern Territory,70204,East Arnhem,Yes,0
2011Q3,Northern Territory,70205,Katherine,Yes,0
2011Q3,Northern Territory,NT - not in ASGS,NT - not in ASGS,Yes,0
2011Q3,Northern Territory,NT - not in ASGS,NT - not in ASGS,No,0
2011Q3,Northern Territory,7GDAR,Greater Darwin,Yes,10
2011Q3,Northern Territory,7GDAR,Greater Darwin,No,10
2011Q3,Northern Territory,7RNTE,Rest of NT,Yes,0
2011Q3,Northern Territory,7RNTE,Rest of NT,No,8
2011Q3,Australian Capital Territory,80101,Belconnen,Yes,9
2011Q3,Australian Capital Territory,80101,Belconnen,No,9
2011Q3,Australian Capital Territory,80103,Canberra East,Yes,0
2011Q3,Australian Capital Territory,80103,Canberra East,No,0
2011Q3,Australian Capital Territory,80104,Gungahlin,Yes,3
2011Q3,Australian Capital Territory,80104,Gungahlin,No,10
2011Q3,Australian Capital Territory,80105,North Canberra,Yes,0
2011Q3,Australian Capital Territory,80105,North Canberra,No,6
2011Q3,Australian Capital Territory,80107,Tuggeranong,Yes,11
2011Q3,Australian Capital Territory,80107,Tuggeranong,No,16
2011Q3,Australian Capital Territory,80110,Molonglo,Yes,0
2011Q3,Australian Capital Territory,80110,Molonglo,No,0
2011Q3,Australian Capital Territory,80111,Urriarra - Namadgi,Yes,0
2011Q3,Australian Capital Territory,80111,Urriarra - Namadgi,No,0
2011Q3,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,Yes,0
2011Q3,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,No,0
2011Q3,Australian Capital Territory,8ACTE,Australian Capital Territory,Yes,27
2011Q3,Australian Capital Territory,8ACTE,Australian Capital Territory,No,46
2011Q3,Other Territories,90101,Christmas Island,Yes,0
2011Q3,Other Territories,90101,Christmas Island,No,0
2011Q3,Other Territories,90102,Cocos (Keeling) Islands,Yes,0
2011Q3,Other Territories,90102,Cocos (Keeling) Islands,No,0
2011Q3,Other Territories,90103,Jervis Bay,Yes,0
2011Q3,Other Territories,90103,Jervis Bay,No,0
2011Q3,Other Territories,90104,Norfolk Island,Yes,0
2011Q3,Other Territories,90104,Norfolk Island,No,0
2011Q3,Other Territories,9OTER,Other Territories,Yes,0
2011Q3,Other Territories,9OTER,Other Territories,No,0
